Area,Price
732,790000
653,537500
2340,1250000
1081,450000
805,550000
1224,1450000
3028,2900000
1800,1285000
400,1300000
1378,579000
1300,615000
1145,1200000
834,869000
1340,1450000
730,745000
1175,715000
1090,1550000
1964,1550000
2940,1150000
2800,2050000
2059,1028000
1882,1130000
506,568000
941,740000
0,1415000
1823,813000
2280,2810000
1600,1410000
1146,1060000
432,405000
1160,1296000
1507,2195000
1940,1252500
825,630000
1475,903000
1702,1250000
1211,825000
2470,2100000
1625,1700000
2349,3600000
1205,487000
1600,825000
1424,949000
664,660000
605,610000
983,422500
2269,2500000
600,500000
858,750000
2720,3150000
1551,900000
1500,1225000
750,675000
0,965000
1150,525000
944,900000
1025,1790000
2200,631500
900,852000
1358,1320000
3440,1380000
1385,520000
1325,655000
1175,725000
0,890000
1225,1550000
1805,1600000
1802,940000
1488,1050000
2376,1250000
800,826000
1364,1195000
7260,2650000
0,520000
2180,1470000
1750,2600000
6806,7750000
1066,780000
1650,1120000
1917,885000
4374,900000
2628,1290000
967,830000
1871,1400000
2275,2600000
1406,906000
2223,1645000
657,530000
1360,750000
1061,845000
1358,1275000
1670,630000
1104,1000000
1771,960000
989,790000
990,835000
2628,1315000
2608,1525000
1000,625000
1137,772000
1473,875000
1500,1210000
1038,800000
1603,999000
750,1305000
1550,1700000
1904,700000
800,560000
1249,715000
718,750000
1701,1100000
1250,1800000
882,830000
1317,705000
1058,718000
1499,750000
2028,788000
2924,1470000
0,1800000
1895,2600000
2158,1730000
2040,3100000
1449,850000
1400,920000
2503,1080000
1518,1051000
3195,3450000
679,595000
1578,900000
1048,1095000
820,420000
1690,525000
2071,1750000
2985,2175000
1673,938000
1440,400000
952,490000
1205,551500
719,735000
819,850000
2425,1675000
812,520000
1821,1175000
1044,1510000
1310,565000
900,1220000
1162,782000
1187,795000
1600,928500
1164,900000
1834,1350000
1543,1200000
0,1375000
1600,605000
602,435000
1075,715000
2443,1900000
800,500000
953,1250000
2484,1890000
750,146500
912,600000
676,272500
1175,650000
838,720000
1317,1590000
1212,699000
1517,1325000
778,902000
760,1500000
6120,1767500
1325,600000
739,340000
1975,1600000
2830,2895000
1625,1215000
1780,1005000
3024,1130000
1270,716500
1040,720000
2600,1300000
1202,535000
1023,945500
944,1475000
572,505000
602,450000
1286,1100000
716,525000
1150,1150000
1250,1510000
1339,670000
1250,750000
1128,1340000
1348,1530000
1962,850000
1966,1780000
723,560000
716,610000
1063,825000
2550,1755000
2186,3425000
3026,3701000
2340,1270000
938,685000
2134,835000
1422,918000
1975,1230000
3014,1265000
1246,1225000
925,550000
1600,559000
1195,605000
2689,1950000
833,605000
850,490000
1832,600000
1225,610500
491,486500
825,615000
1470,695000
1790,882500
1312,930000
1115,995000
1191,1025000
1407,1250000
1050,1385500
1566,1550000
2426,1575000
1550,1405000
1600,100000
754,519000
1010,550000
875,610000
560,625000
1041,640500
913,711000
904,715000
1490,900000
2050,990000
915,1050000
1277,1245500
1250,1330000
1850,1370000
1820,1431000
1680,1450000
2940,3850000
0,387000
0,900000
1559,1499000
1879,410000
1525,1150000
480,234500
899,900000
0,2000000
995,500000
1162,850000
1225,477000
478,480000
781,540000
1050,549000
738,607500
825,638000
994,641500
855,650000
1690,650000
692,673000
1295,680000
1250,685000
888,700000
741,715000
1304,725000
1525,756000
1215,800000
1108,825000
1310,830000
1775,852000
1621,875000
795,880000
1700,905000
1300,905000
1311,910000
1608,1000000
1182,1050000
1680,1100000
1830,1130000
1048,1150000
2034,1250000
1275,1285000
1510,1300000
2720,1370000
1059,1525000
2400,1650000
1920,1900000
1730,2010000
3163,2075000
2174,2350000
2459,2400000
0,3100000
1740,3675000
4711,6000000
4064,10000000
895,325000
1175,510000
1247,550000
1275,641000
0,676500
2508,848000
1540,901000
1528,933000
2025,1275000
2485,1333000
3522,1760000
1650,3800000
1579,550000
800,630000
675,689000
968,905000
0,908000
1550,950000
1008,955000
1440,990000
1701,1100000
1264,1500000
2600,1650000
1910,1720000
1321,1662500
800,500000
781,750000
1248,1101000
1450,2200000
2100,2350000
911,708000
1628,1560000
396,435000
1478,679500
1030,925000
1335,1030000
1621,1150000
654,610000
750,750000
880,723000
1200,801000
2790,1750000
2269,1960000
950,660000
772,700000
1225,922000
1620,1210000
1200,1103000
1475,1300000
1850,1395000
2150,1275000
2050,938000
0,655000
1350,738000
0,773500
1319,1167500
2100,1550000
1408,1775000
1011,981000
1187,890000
0,1900000
1875,2050000
0,2400000
750,800000
788,934000
1164,1375000
1203,490000
2730,1125000
1380,1800000
1324,780000
1680,1000000
700,670000
696,712500
2045,1265000
936,683500
1159,815000
1345,1250000
1600,1541500
2214,4200000
1065,810000
1498,1250000
2839,1825000
3114,2950000
1350,749000
1043,895000
1960,1080000
1690,1270000
1100,945000
2400,2525000
1642,1000000
1181,795000
1625,1450000
1662,1350000
2050,1153500
798,780000
1800,363500
2205,1658000
1085,1750000
0,669000
683,776000
688,750000
0,750000
1227,1200000
1462,1320000
1100,745000
1490,950000
1261,1055000
1150,730000
800,775000
1906,1340000
2704,2225000
2050,3650000
1571,1199000
2059,975000
1521,1775000
4740,9500000
1079,905000
1090,911000
1251,919000
1725,403000
1173,863000
1168,1200000
1375,939000
1066,430000
1488,630000
630,890000
1300,620000
1125,1105000
1617,1550000
1706,1850000
794,535000
4299,6370000
491,480000
982,789000
1033,915000
875,550000
1503,625000
2996,2450000
1201,893000
1268,1280000
1036,688000
1292,925000
1619,1225000
2312,1149000
5437,2025000
4188,4330000
7425,9500000
1163,742000
1200,800000
1537,857000
1875,2125000
1868,975000
2426,2000000
986,867000
800,403000
718,496000
765,740000
875,725000
2022,1398000
1300,1025000
1221,1050000
1287,360000
1563,750000
1663,811500
1102,870000
1481,976500
3150,3415000
3691,1217000
3260,3100000
1386,1060000
961,458000
836,900000
0,837000
1880,1330000
907,725000
1842,1050000
1328,1216000
1392,850000
1430,715000
1475,845000
1199,1150000
954,650000
0,1263000
750,600000
1279,1100000
1113,1100000
1525,1450000
1201,1100000
432,450000
795,825000
582,475000
581,480000
1690,1155000
3248,1995000
800,663000
920,719000
1475,1109000
836,680000
2150,1550000
848,885000
1412,1170500
1740,1250000
1269,525000
2042,1050000
675,655000
0,1410000
1125,535000
1689,1270000
1509,664000
2000,455000
1473,850000
1054,1150000
1029,1650000
700,600000
655,531000
900,642000
1316,900000
1460,1600000
825,1055000
1492,1458000
1034,825000
2169,856000
1200,895000
1100,935000
1500,1110000
1498,1120000
1059,950000
2885,3000000
1325,901000
2222,1560000
2820,2350000
4030,3549000
1636,1025000
1245,1120000
3225,2850000
1838,321000
2150,1100000
2883,4200000
1496,685000
1197,250500
1999,1099000
2031,1600000
1099,975000
1275,980000
1230,680000
1747,745000
1817,1750000
2835,2600000
773,730000
1239,750000
2386,1900000
2800,662500
1850,1040000
2874,1400000
816,729000
883,865000
1031,885000
572,569000
825,701000
1227,1210000
1362,915000
1320,608500
821,650000
1509,1610000
1160,1160000
1080,1200000
0,1250000
1822,1350000
2105,1955000
624,540000
1214,660000
2909,1050000
919,715000
1400,1035000
1728,1677000
1134,807000
3226,5850000
1776,600000
2043,1600000
1604,725000
1600,945000
1325,680000
800,620000
3318,7850000
650,710000
840,536500
1900,1700000
2200,2050000
2100,2600000
1071,765000
1400,825000
800,925000
1558,1250000
750,1420000
862,610000
1350,1300000
800,676000
1014,680000
1011,850000
3400,1800000
1225,300000
1415,826000
3300,2233000
1490,1400000
893,500000
1087,950000
2750,1080000
110,1450000
1000,569000
244,350000
1081,660000
1087,735000
927,855000
1361,985000
1526,1020000
1653,1285000
1155,1860000
588,489000
1064,550000
0,680000
1025,700000
1350,728000
943,915000
1280,947500
2104,1150000
1417,1333000
1450,1600000
1704,1630000
0,1700000
2718,2850000
577,537000
1134,535000
1782,1615000
551,505000
1099,615000
1030,1075000
2278,1150000
800,665000
1345,800000
1043,1050000
632,590000
1400,1100000
2770,800000
2013,850000
2141,1927000
2540,2408000
1055,800000
1675,1692000
2718,2725000
825,950000
2265,1739000
552,511000
1242,520000
840,610000
981,1250000
1303,1255000
0,1603000
1126,525000
900,605000
1210,700000
812,725000
640,730000
2220,780000
866,825000
1628,860000
969,890000
1330,950000
1091,975000
1200,1000000
0,1100000
1942,1185000
1510,1200000
3996,1365000
1150,1380000
912,1430000
3696,2000000
1370,3600000
375,540000
924,580000
1828,605000
682,665000
2004,685000
1214,760000
1023,775000
990,835000
1650,936000
1500,1080000
2148,1130000
1284,1380000
2309,2277000
6300,3800000
710,810000
685,635000
1054,750000
818,653000
1182,725000
0,1600000
1685,910000
2056,1100000
1355,680000
1826,1060000
1174,1175000
992,1150000
0,1450000
1409,898000
1497,1349000
1174,885000
2600,1678000
1264,828000
810,898000
1025,1351000
2500,1900000
5814,5550000
1575,665000
2510,840000
1113,887000
0,900000
2100,1750000
1488,770000
1270,818000
1259,800000
1290,555000
958,905000
494,423000
875,500000
1091,835000
1426,1265000
855,635000
1018,490000
1145,1000000
983,960000
752,775000
975,4400000
1063,420000
795,850000
450,455000
1850,1500000
1064,975000
2130,1250000
750,590000
3485,3150000
3366,5250000
1015,975000
2134,1050000
657,475000
1077,588000
1699,708000
982,104500
1175,530000
750,590000
671,630000
756,635000
1830,700000
1400,802000
1434,831000
1900,835000
1250,882000
1645,900000
947,920000
2458,1120000
1510,1350000
2960,1385000
4023,1650000
3540,3250000
207,315000
1200,550000
1268,592000
1000,850000
846,855000
1204,912000
1900,1100000
1450,1128000
2200,1150000
0,1250000
2140,1395000
3294,1595000
969,1625000
2006,1685000
3143,2400000
3240,2965000
1137,413000
1197,441000
1500,521000
690,579000
592,605000
868,699000
2150,703000
995,736500
1128,765000
1049,910000
2150,957500
2810,1125000
1738,1261000
2232,1415000
1486,1550000
1675,1600000
3776,1650000
2290,1680000
930,498000
2000,500000
2470,1601000
1472,1650000
1200,410000
619,440000
1215,538000
795,620000
629,640000
730,695000
1154,715000
1869,750000
1004,804500
0,845000
1011,850000
1175,850000
2000,856000
1425,870500
1450,897000
1281,900500
756,940000
1680,950000
1346,1130000
1542,1179000
1535,1190000
1700,1462000
2130,2000500
920,425000
1092,572000
715,580000
795,630000
730,670000
893,701000
1012,703000
972,703000
952,705000
1172,712500
1147,800000
1292,808000
1367,848000
4338,910000
963,930000
1422,975000
1000,1330000
2378,1741000
1091,887500
1633,1315000
624,455000
1626,1575000
2870,2030000
887,700000
1550,885000
2140,1050000
1398,1050000
1443,2470000
2617,1400000
1208,940000
1042,985000
1094,785000
837,960000
1284,800000
993,860000
795,552000
450,440000
1285,1008000
3100,1150000
1650,992000
2910,1955000
1525,760000
957,930000
1994,1280000
625,439000
1672,1252000
2300,1000000
4903,1450000
0,1550000
0,1610000
1095,820000
2815,5710000
1740,791000
1696,1090000
1300,729000
1220,780000
837,689000
882,810000
605,681000
795,860000
837,755000
1216,825000
1057,820000
1369,950000
2420,1146000
2904,1550000
1000,725000
1874,1600000
1500,1105000
1470,912000
1472,680000
1213,928000
789,910000
1530,1637500
1477,2400000
1087,1175000
1540,688500
924,825000
1019,938000
1286,1200000
606,530000
2288,1788000
600,1150000
1898,760000
659,540000
2350,1740000
1135,629000
800,850000
1489,1312000
1043,420000
1275,580000
259,415000
803,569000
1200,975000
1024,825000
1153,900000
1255,930000
4437,3500000
1033,700000
1430,800000
1110,930000
3230,7325000
3175,1220000
800,600000
1112,919000
259,415000
693,600000
0,475000
2900,800000
1400,670000
1026,1282000
1894,730000
0,1310000
0,1600000
436,462000
1797,1425000
515,511000
1922,1700000
875,985000
1800,1050000
2420,1550000
800,380000
1214,660000
2142,788000
1223,850000
1325,930000
2194,1700000
2160,1200000
1662,1011000
1520,620000
1437,660000
1185,1177000
1930,1675000
1175,720000
2619,1550000
1486,775000
0,359500
1500,760000
1201,1245000
0,1460000
1204,750000
1272,1000000
0,1300000
870,730000
1865,954000
2448,1251000
1335,1125000
2230,1300000
1445,1095000
1008,1100000
995,1025000
2103,2400000
1275,825000
1202,1385000
1149,1560000
715,639000
828,840000
1284,730000
1064,1500000
742,450000
2000,1302000
1275,800000
1615,957000
3950,5700000
1375,280000
982,665000
725,654000
781,765000
0,359500
1225,690000
1034,1025000
1719,910000
1103,1000000
0,1550000
1191,588000
1990,1200000
556,429000
0,251500
717,609000
839,650000
2273,1343000
0,2175000
1082,625000
1014,1000000
0,1200000
4249,2130000
2783,650000
1525,755000
1330,810000
1269,1010000
2324,1500000
1113,510000
1538,580000
900,638000
2062,640000
1527,645000
1180,660000
5166,550000
1224,2000000
1557,765000
1100,867000
1231,870000
2542,1475000
1010,820000
996,825000
811,925000
672,482000
1836,900000
1286,1399000
2065,835000
2457,2350000
1375,750000
1725,950000
2632,1250000
769,650000
775,800000
2450,2230000
1300,417000
1543,2510000
1497,695000
4127,6800000
0,615500
605,577000
807,665000
1088,880000
0,2275000
2231,1715000
1250,815000
2064,1150000
1350,1360000
1602,3200000
1407,750000
1834,1250000
1150,830000
1721,1600000
5164,5250000
1085,375000
1169,450000
1413,620000
847,835000
882,637000
1515,914500
1264,865000
1063,955000
1241,935000
867,950000
1982,1250000
1032,480000
1293,550000
2060,563000
1097,690000
600,1135000
1636,1730000
1480,1815000
660,635000
905,761000
1578,920000
1001,915000
2121,3150000
1574,1510000
820,2200000
3535,3300000
851,705000
1350,885000
776,1289000
995,1325000
1240,649000
800,940000
585,655000
1095,1500000
1416,850000
1450,1575000
3136,1450000
861,1350000
2532,2050000
1008,900000
4837,2525000
1447,755500
1843,885000
1120,850000
1196,1015000
1508,316000
925,1100000
1125,1030000
0,719000
1400,790000
1499,940000
1136,985000
2097,1100000
2585,1589000
2454,1637500
969,730000
831,483000
750,608000
1150,670000
2000,675000
0,659000
0,782000
1760,1000000
0,1189000
1500,1550000
1470,2200000
8671,8800000
862,655000
903,730000
1688,788000
2728,989000
1729,1250000
2030,1375000
2250,2275000
980,615000
1550,750000
2231,1100000
1785,500000
1590,429000
1116,660000
625,379000
1373,705000
1162,475000
667,487500
1238,1288000
1906,725000
1634,1079000
1569,1530000
1793,1675000
1365,790000
1679,1622000
1348,900000
1430,880000
1326,590000
2882,1380000
1755,1255000
814,375000
746,620000
800,1035000
0,1085000
0,1120000
1676,1650000
1263,840000
1900,1275000
1500,1330500
2775,2150000
1585,360000
1690,1815000
608,415500
2145,711000
1308,785000
1278,1420000
691,591000
698,595000
680,605000
1090,728000
1266,1140000
2962,2412500
880,650000
680,510000
1458,675000
1774,750000
1586,1255000
2080,1900000
968,615000
1619,1340000
3684,1025000
1850,1565000
1780,2300000
3520,1470000
1032,865000
1345,1110000
838,475000
1720,1335000
1500,900000
2243,3500000
919,460000
830,680000
669,615000
837,988000
807,630000
925,750000
1096,620000
1775,690000
1750,1888000
1946,1368000
1310,810000
807,655000
727,669000
905,678000
1321,850000
678,410000
1078,650000
1500,920000
2551,925000
3636,1351000
1467,1030000
1128,801000
1606,1375000
1325,733000
1708,1410000
4460,1349000
1842,903000
3000,1493000
1400,1360000
1210,502000
1050,520000
1923,929000
2332,1600000
592,375000
1300,711000
1068,795000
2674,3200000
743,870000
2546,4900000
982,559000
1500,735000
1280,1025000
1894,1200000
941,760000
793,715000
1240,720000
1125,386000
1250,1080000
1200,810000
1135,775000
3712,4900000
2225,1095000
1335,463000
1890,795000
664,675000
504,811000
1197,805000
1704,333500
2108,1120000
800,700000
1510,885000
1325,1195000
1534,1275000
764,825000
2085,1600000
845,743000
866,370000
1600,1600000
1100,400000
1200,670000
0,1080000
1880,1650000
1600,1782000
1925,930000
2140,1110000
1385,850000
1755,1150000
1085,590000
1375,760000
2599,2408000
1600,5250000
807,665000
1412,1505000
540,485000
944,583000
613,505000
1325,600000
678,1350000
1036,1065000
506,536000
1527,2400000
496,450000
676,610000
770,700000
1367,1350000
980,1200000
2312,1335000
765,549000
944,563000
1668,803000
1584,2875000
1620,800000
1425,1111000
2544,950000
1150,1199000
1162,680000
2010,965000
1500,1230000
2058,1300000
1466,1325000
1797,1505000
1905,1985000
0,1340000
1050,465000
1791,655000
1140,750000
1155,1037500
1474,1630000
1856,1200000
1750,633000
1720,1003000
3035,1500000
987,815000
1978,1275000
550,600000
2125,900000
1375,1275000
1308,1060000
1647,780000
1250,950000
1315,960000
1346,985000
862,715000
1808,1100000
1350,1072000
1254,800000
875,1325000
945,1660000
925,630000
1016,600000
2618,1128000
3050,1350000
750,400000
1196,550000
1487,943000
1664,660000
1200,625000
1405,1250000
558,429000
888,590000
927,860000
1550,1430000
664,750000
1625,921000
1475,1050000
4875,1930000
1758,650000
880,1360000
2174,1175000
4400,2855000
1637,1485000
2459,1735000
1035,2805000
3590,1000000
1046,827000
1275,832000
888,900000
950,500000
633,925000
2321,1900000
924,800000
1099,960000
1346,990000
2885,3750000
1752,1825000
1712,1150000
1950,1600000
1500,2030000
1100,925000
1039,550000
1000,630000
1162,350000
779,677000
1027,1220000
581,439000
846,649000
1518,1219000
1018,537500
1187,880000
1006,925000
1087,950000
1683,1155000
875,1325000
2163,1558000
990,525000
1361,675000
1418,760000
960,840000
5216,3100000
9885,9600000
1900,1950000
2299,1650000
1700,1700000
3386,760000
1275,825000
1778,1380000
1025,400000
2258,720000
2112,905000
1185,1170000
1585,225000
1626,658000
1530,1350000
2553,800000
2104,1040000
1600,1150000
1166,1375000
717,577000
1400,840000
1297,1000000
1196,1230000
625,415000
677,655000
797,686000
1800,1175000
1500,870000
1733,880000
1487,1325000
1138,975000
1210,800000
1300,818000
1860,615000
1200,795000
1706,514000
756,670000
1382,980000
3250,3300000
875,500000
1257,502000
1256,900000
2185,1805000
3979,3933000
1562,200000
1291,1075000
969,770000
1153,805000
243,340000
681,640000
804,670000
900,645000
625,801000
862,757000
1000,875000
1225,915000
1763,1090000
1248,640000
1040,695000
2095,750000
703,599000
812,789000
1346,1150000
1435,1510000
1120,637000
1124,679000
1650,900000
1400,932500
2020,3253000
2189,1700000
2270,1865000
2046,700000
2606,1270000
972,850000
1309,1400000
1614,1657500
1317,360000
1301,430000
973,470000
1730,950000
4038,2525000
1536,712000
655,767000
861,825000
971,778000
432,396000
0,1850000
598,440000
900,540000
905,685000
873,700000
1685,640000
1320,870000
435,910000
1736,1595000
1200,810000
1386,1325000
1160,750000
1700,1175000
984,730000
1575,2015000
1022,1811000
1390,1900000
556,400000
0,810000
1201,908000
975,625000
788,1100000
950,651000
1366,890000
768,595000
1533,795000
1850,1350000
2122,2100000
1350,825000
1891,1900000
903,735000
1425,700000
1825,930000
2144,1020000
1495,965000
1935,1165000
1025,480000
1020,555000
838,500000
840,690000
750,566000
983,1020000
956,925000
882,640000
1050,840000
1385,681000
1288,915000
1197,1002000
1350,705000
0,950000
1102,980000
1279,1136000
1700,1900000
947,885000
1172,980000
1108,680000
1141,690000
1200,855000
1360,950000
8820,18000000
3350,850000
2100,3550000
1600,182000
995,408000
1288,872000
1242,915000
2100,1188000
2982,2650000
863,810000
1228,616000
1995,680000
866,780000
1021,805000
870,654000
1220,1150000
1183,1500000
2850,2038000
1650,875000
1465,1272500
1169,879000
456,350000
759,510000
2240,700000
918,715000
1028,787000
460,740000
1215,940000
1350,1020000
1631,1405000
1000,636000
1200,650000
1260,795000
1995,838000
1078,850000
1162,765000
1530,875000
1100,890500
1730,975000
4619,1350000
2273,1399000
2470,3545000
1125,910000
2912,1400000
1437,1235000
1511,190000
1421,700000
654,888000
1556,1010000
1150,1275000
1525,1683000
950,460000
1000,670000
852,750000
1037,640000
1067,649000
895,710000
5748,860000
2792,1011000
1750,1708000
1018,1650000
1424,780000
1108,795000
1281,960000
1683,1370000
2310,2080000
1202,818000
1425,925000
2032,1650000
805,325000
2043,400000
1159,630000
1200,710000
3351,2625000
837,500000
1510,766000
780,275000
1225,625000
628,625000
1024,635000
1000,640000
800,745000
1153,805000
1435,866000
1052,900000
1049,950000
1240,1100000
1454,1200000
1410,1305000
2156,2025000
1665,2849000
2389,90000
934,360000
616,465000
1144,485000
892,530000
720,615000
677,615000
1155,650000
790,662000
1075,720000
1091,725000
1092,737000
1676,827500
863,845000
1185,863000
2250,900000
1484,905000
1231,940000
1167,1030000
1855,1050000
1440,1050000
977,1108000
1284,1120000
1701,1190000
1190,1200000
1500,1340000
1674,1550000
1250,2100000
1386,2125000
3900,2204500
3520,3850000
4645,8600000
960,300000
835,500000
664,596000
1240,925000
2002,1000000
2000,1030000
1580,1782000
1275,1795000
730,379000
582,480000
758,540000
1200,615000
610,625000
895,630000
1186,660000
3544,800000
1400,815000
1056,930000
1434,1025000
1386,1050000
2780,1062500
1094,1150000
4350,1200000
2200,1225000
2038,1225000
1740,1265000
0,1275000
1708,1725000
3247,2000000
659,550000
990,575000
700,620000
1235,688000
625,730000
1100,745000
882,762000
3465,770000
1450,810000
1062,810000
901,831000
1203,840000
1805,850000
1463,855000
900,885000
969,885000
1186,910000
1405,1105000
1220,1145000
1476,1180000
1420,1201500
1051,1250000
1430,1629000
2041,1850000
2147,2000000
3210,3300000
1550,445000
840,460000
1025,475000
0,719000
1848,720000
1250,721500
1128,770000
1349,810000
2530,925000
1085,953000
1599,1422000
1680,1775000
3017,570000
836,575000
2761,660000
1320,670000
850,681000
1200,700000
741,700000
946,715000
2050,720000
1130,760000
2430,805000
875,807000
1700,810000
986,850000
1248,930000
1596,1065000
2116,1189000
1520,1200000
1147,1250000
1238,1290000
1218,1300000
4460,1325000
1731,1690000
2328,1700000
1942,2000000
3012,3300000
2385,4000000
3645,4970000
893,85000
677,650000
924,823500
1499,915000
1075,950000
1713,1550000
3700,5550000
1019,320000
2062,685000
1122,780000
1891,841000
1250,910000
2150,999500
1400,1070000
2742,1500000
2296,2325000
409,267500
1110,550000
0,555000
1147,642500
1488,678000
832,696000
1275,710000
713,770000
1049,775000
1844,789000
2100,945000
1941,950000
2117,950000
1250,965000
1760,1100000
926,1150000
1057,1150000
1359,1275000
1896,1450000
2383,2000000
1856,2300000
1696,2400000
1100,350000
930,448000
886,512000
0,575000
1650,735000
1176,750000
986,849000
0,881000
1476,890000
1068,910000
1322,1050000
1619,1295000
2670,1300500
2740,1604000
2240,1756000
1961,2700000
1440,2775000
2601,2810000
2385,3995000
3364,4650000
1294,588000
1001,880000
1442,1100000
912,285000
626,425000
900,444000
548,475000
870,480000
750,565000
0,580000
657,580000
983,631000
1325,631000
1950,635000
2735,650000
999,650500
1620,700000
1213,708000
946,711000
1214,750000
1491,780000
2340,800000
792,806000
858,830000
1510,833000
1087,860000
1183,865000
2503,870000
1370,875000
1054,889000
899,890000
1494,937500
1796,970000
1948,1025000
1379,1075000
935,825000
968,1065000
1950,1925000
1703,1250000
1463,1950000
1200,609000
2650,2350000
1700,1770000
2850,2800000
1147,1350000
1297,725000
1789,850000
1254,860000
1003,825000
1682,530000
2593,2750000
1962,1700000
1095,736000
1530,1250000
1875,1475000
852,343500
1259,1250000
1309,1375000
1302,3900000
690,636000
1613,865000
1250,340000
440,610000
1788,625000
0,1200000
1056,858000
1150,565000
800,585000
1591,726000
1118,810000
1060,755000
1235,1450000
0,1079000
1550,723000
1825,910000
1164,839500
3350,2550000
3160,1352000
4855,5130000
1169,910000
1325,1350000
1075,465000
1138,512000
995,520000
1137,580000
2452,1750000
2173,1100000
1832,1150000
1520,1400000
1513,1680000
1224,1460000
1111,965000
1730,1000000
1050,3230000
1350,580000
795,600000
1480,1525000
1488,1130000
832,575000
765,670000
1150,980000
1957,1850000
1250,625000
2255,1265000
1534,1087500
1505,1650000
726,370000
671,652000
1620,1005000
1326,901000
1950,960000
739,550000
968,639000
1940,2575000
1480,390000
2880,2117000
2589,1000000
1995,1140000
814,290000
1355,439000
1001,370000
1347,820000
2622,925000
1653,1310000
1339,1310000
2276,1950000
4308,6000000
1161,840000
2400,1010000
1285,1150000
865,290000
1000,551000
1000,475000
1338,950000
1602,1515000
2500,1825000
866,313000
1000,850000
3325,1500000
1000,806000
1200,1200000
2842,1300000
1041,845000
5352,6800000
1062,650000
1325,750000
844,950000
2300,1000000
2770,2025000
4652,1720000
1894,1100000
3034,1160000
1875,1310000
1870,475000
3300,2359000
892,600000
1215,870000
700,375000
4320,575000
819,761000
1194,730000
875,650000
827,639000
1168,630000
1173,935000
1705,865000
1674,800000
1101,889000
950,948000
503,435000
951,820000
1488,1042000
975,1150000
1518,1175000
1810,970000
3970,1750000
1292,614000
2444,810000
0,1005000
950,585000
1275,620000
1125,625000
1370,730000
2061,746000
1367,1160000
2178,2500000
1856,1725000
1271,628000
1075,825000
1330,1045000
3730,1300000
2300,725000
1248,1585000
1720,1640000
592,329000
1200,818000
1432,879000
854,1300000
2650,1800000
688,200000
991,950000
2374,1995000
673,688000
1361,1200000
750,1171500
752,425000
1325,885000
1970,1433000
2400,1625000
1400,1037000
1449,790000
1566,840000
2827,1765000
1000,632000
4700,6500000
1639,915000
1049,920000
775,699000
1860,1201000
1450,668000
2053,1800000
1563,1110000
1492,1430000
1750,855000
1200,1380000
1980,2950000
2158,3600000
1626,585000
2518,650000
1014,370000
1208,1435000
0,629000
4336,1065000
1278,1200000
1745,1575000
1115,850000
4226,3900000
1322,805000
1500,1160000
1215,582000
844,670000
1531,850000
1430,921000
1863,965000
760,355000
586,428000
837,962000
1136,1035000
1529,900000
925,1100000
1026,818000
2150,450000
960,910000
804,655000
1207,1050000
1690,1200000
1467,1420000
1527,1570000
1000,568000
1239,1000000
1290,1025000
925,1255000
707,375000
0,495000
1730,1060000
1327,1050000
0,1400000
2070,2425000
1695,950000
750,810000
1219,975000
895,1030000
787,575000
904,1195000
997,760000
5850,2000000
2784,2000000
1677,1466000
384,320000
2750,650000
3360,1030000
1038,810000
1231,815000
2087,870000
1516,1200000
817,725000
1115,825000
1170,940000
1082,1139000
1358,1300000
1260,800000
0,936500
1417,625000
1820,795000
1020,920000
0,789000
1161,920000
1424,1160000
3810,990000
1674,1100000
1004,660000
1152,805000
2675,1100000
0,585000
0,613000
1025,730000
1430,1355000
4350,1400000
3580,1600000
936,690000
3890,2725000
0,2300000
2350,655000
1026,665000
1682,885000
1200,905000
1094,1485000
2145,1880000
1242,465000
1739,1325000
882,650000
1104,717000
566,519000
755,688000
1086,750000
1304,1250000
1416,1310000
530,273000
2062,525000
1625,1855000
2292,1900000
837,653000
1565,815000
1685,1160000
1036,718000
745,230000
1196,390000
1450,401000
995,500000
1077,510000
390,586000
2558,1650000
984,297000
2500,715000
783,550000
1012,675000
1352,825000
670,547000
1068,935000
1255,1448000
1167,1195000
1200,770000
1000,1400000
1860,1250000
5718,1736000
1858,1070000
4490,7700000
3250,1035000
4263,1083000
5179,4250000
676,298500
2434,1710000
1358,855000
832,800000
1150,1535000
2312,2450000
1800,1610000
2203,2290000
3652,4999000
1220,815000
2370,1400000
853,750000
2575,1615000
1759,1451000
1307,800000
2500,980000
3405,1050000
2971,3080000
1380,915000
1600,1200000
3180,1235000
2142,1600000
1470,580000
1435,800000
1120,1068000
1366,1155000
3600,4150000
525,655000
942,820000
2500,1080000
3050,1700000
2250,2025000
1717,1525000
875,730000
892,360000
586,425000
693,500000
852,518000
804,599000
1030,613000
850,650000
1050,680000
832,765000
1130,780000
1600,806000
1047,855000
1332,890000
1130,905000
1470,905000
1615,952000
1426,1125000
3230,1161000
1629,1400000
1620,1850000
1410,2050000
1885,2200000
2720,2800000
726,770000
0,334500
0,654000
1401,261000
1725,339000
1626,500500
1226,657000
716,710000
1718,975000
1015,1250000
1200,2950000
1167,1200000
840,420000
894,550000
1018,620000
780,686000
1525,720000
1766,770000
1230,999000
2668,1008000
1542,1060000
1875,1375000
2149,1375000
2078,1642500
2209,1655000
1560,1750000
968,318000
3923,5750000
0,555000
1150,565000
1035,910000
442,315000
975,520000
1500,543000
993,590000
830,592000
1521,600000
600,691000
1035,750000
1301,840000
5025,850000
1438,1138000
1465,1318000
0,1375000
0,1875000
